,m,st,mt,lt
0,itm,2.620225418903921,3.277126399125252,-11.460334237596337
1,atm,8.529175332293793,12.325350051393114,-1.6717694355384838
2,otm,9.489555406372052,14.855177002404718,8.429082948335232
