# pmridge,pmpca,pmplsridge,pmhar,pmvae
0.000000000000000000e+00,-6.549512819765053564e+02,-3.066493067415809648e+01,4.694822248971886047e-01,-1.368500510497967298e+03
0.000000000000000000e+00,0.000000000000000000e+00,8.269226984659594848e+01,8.682859448712181916e+01,-9.433452323982307064e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.379611434391179969e+01,-1.024332993431759178e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.375427379787335212e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
