# tsklasso,tsklassopca,tskplslasso,tsknslasso,tsklassohar,tsklassovae
0.000000000000000000e+00,nan,6.836270226030973163e+01,2.759639631048777275e+01,3.354471281941979299e+01,nan
0.000000000000000000e+00,0.000000000000000000e+00,6.836270226030973163e+01,2.759639631048777275e+01,3.354471281941979299e+01,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.833669485305946978e+01,-6.835900900866991492e+01,-6.836270226030973163e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.684911070176370984e+01,-2.759639631048777275e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.354471281941979299e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
