,m,st,mt,lt
0,itm,-41.974761576978636,-33.915052897727335,-7.411667780554132
1,atm,-1.1014940205166024,10.012490548078345,4.198693295513333
2,otm,6.485117305857191,13.196223368841542,-0.8863196838609255
