# tsklasso,tsklassopca,tskplslasso,tsknslasso,tsklassohar,tsklassovae
0.000000000000000000e+00,0.000000000000000000e+00,9.238620295495636014e+01,-7.144245655332781553e-03,6.326785153956127061e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,9.238620295495636014e+01,-7.144245655332781553e-03,6.326785153956127061e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.213498950050907752e+03,-1.211120271950503820e+03,-1.211950314727898785e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.017451798269069840e-02,6.911038908963273997e-03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.330790509097017349e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
