# ssviridge,lasso,enet,plsridge,plslasso,plsenet,pmlasso,pmenet,pmplsridge,pmplslasso,pmplsenet,msklasso,mskenet,mskplsridge,mskplslasso,mskplsenet,msknsridge,msknslasso,msknsenet,ctridge,ctlasso,ctenet,ssvilasso,ssvienet,tsklasso,tskenet,tskplsridge,tskplslasso,tskplsenet,tsknsridge,tsknslasso,tsknsenet,ridge,mskridge,pmridge,tskridge
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.853378750769490911e-05,1.732263173741078002e-04,8.179946588492095392e-05,0.000000000000000000e+00,0.000000000000000000e+00,1.523270066123461053e-01,1.523270066123461053e-01,1.523270066123461053e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.720919097734425418e-02,5.108272555613428442e-13,1.016583918342112852e-04,8.253758932668381287e-26,0.000000000000000000e+00,0.000000000000000000e+00,2.882565429542937357e-50,0.000000000000000000e+00,0.000000000000000000e+00,2.558271914165974606e-320,2.558271914165974606e-320,0.000000000000000000e+00,0.000000000000000000e+00,1.835992075193786494e-37,7.999326251937513267e-06,8.960041240310491206e-01,6.317843180061902155e-12,0.000000000000000000e+00,0.000000000000000000e+00,3.705158239997353325e-04,0.000000000000000000e+00,2.346571242576573966e-100,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.153993131628853669e-260,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.806162628729601740e-165,2.806162628729601740e-165,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.153993131628853669e-260,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.806162628729601740e-165,2.806162628729601740e-165,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.469054846163700858e-20,4.657658176487557173e-08,0.000000000000000000e+00,0.000000000000000000e+00,9.677077600553134484e-01,9.677077600553134484e-01,9.677077600553134484e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.225767885102897010e-03,1.254623438797228348e-15,7.129623108318659371e-07,8.822301629362534138e-10,0.000000000000000000e+00,0.000000000000000000e+00,4.136979191123862683e-61,0.000000000000000000e+00,0.000000000000000000e+00,2.220894700289286803e-28,2.220894700289286803e-28,0.000000000000000000e+00,0.000000000000000000e+00,2.352662850381340923e-47,1.334502796467829965e-08,2.937519182657386679e-02,2.913554770492916488e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.129497129195764647e-06,7.810344454692350651e-84,2.539240577321162597e-44,5.999179667152310097e-104
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.596764297360983946e-55,0.000000000000000000e+00,0.000000000000000000e+00,8.833424299141570124e-01,8.833424299141570124e-01,8.833424299141570124e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.655119075095997381e-03,1.556997971499767195e-15,9.727394286869370533e-07,1.309249876905898695e-10,0.000000000000000000e+00,0.000000000000000000e+00,2.136797278257666113e-61,0.000000000000000000e+00,0.000000000000000000e+00,1.156529496035159116e-27,1.156529496035159116e-27,0.000000000000000000e+00,0.000000000000000000e+00,2.079037305526504262e-54,1.882939841751257890e-08,4.266247465238597741e-02,1.230901293866677477e-03,0.000000000000000000e+00,0.000000000000000000e+00,7.343974561681494603e-06,3.617107150700775869e-88,3.717839404424977183e-47,1.428600810587618135e-109
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.339606820262151832e-01,9.339606820262151832e-01,9.339606820262151832e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.329340195800498029e-03,1.125016385745482970e-15,7.442962787025754609e-07,3.327166010024004894e-10,0.000000000000000000e+00,0.000000000000000000e+00,8.830846149835622962e-62,0.000000000000000000e+00,0.000000000000000000e+00,2.093297253685425388e-28,2.093297253685425388e-28,0.000000000000000000e+00,0.000000000000000000e+00,2.159957071767814729e-51,1.351695585709441828e-08,3.312879845358410874e-02,1.960612776065365648e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.796943955281335289e-06,1.973499569972924471e-86,5.516548334071504114e-46,1.875001929714437662e-107
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.153993131628853669e-260,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.806162628729601740e-165,2.806162628729601740e-165,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.153993131628853669e-260,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.806162628729601740e-165,2.806162628729601740e-165,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.763683020428773793e-63,0.000000000000000000e+00,0.000000000000000000e+00,6.719938615236770309e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.832614877320144482e-40,0.000000000000000000e+00,0.000000000000000000e+00,1.215999726168491600e-04,1.215999726168491600e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.533377922942141680e-04,9.041182546184450488e-90,6.085220030382166960e-03,7.281658942064428951e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.656428345715189419e-04,9.281595770931938937e-15,1.196272980565980541e-27,2.427001228100720409e-16
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,1.763683020428773793e-63,0.000000000000000000e+00,0.000000000000000000e+00,6.719938615236770309e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.832614877320144482e-40,0.000000000000000000e+00,0.000000000000000000e+00,1.215999726168491600e-04,1.215999726168491600e-04,0.000000000000000000e+00,0.000000000000000000e+00,5.533377922942141680e-04,9.041182546184450488e-90,6.085220030382166960e-03,7.281658942064428951e-03,0.000000000000000000e+00,0.000000000000000000e+00,3.656428345715189419e-04,9.281595770931938937e-15,1.196272980565980541e-27,2.427001228100720409e-16
