# tskridge,tskplslasso,tskplsenet
0.000000000000000000e+00,5.910788175887841327e-39,2.002099568785734334e-27
0.000000000000000000e+00,0.000000000000000000e+00,1.517129591967468404e-75
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
