# tskridge,tskplslasso,tskplsenet
0.000000000000000000e+00,1.246040598531045207e-02,1.388539316155600056e-02
0.000000000000000000e+00,0.000000000000000000e+00,6.466747657179331615e-19
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
