# lasso,lassopca,plslasso,ctlasso,ssvilasso,lassohar,lassovae
0.000000000000000000e+00,2.561982867145312781e+01,8.974664280153551488e+01,3.721179879374036936e-01,8.984883024365417725e+01,1.233151929607156916e-02,-3.581385410456050522e-07
0.000000000000000000e+00,0.000000000000000000e+00,8.621493199689730602e+01,-3.394414160730190133e+01,8.635231732459072873e+01,-3.442785448697800632e+01,-3.444443400973838010e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.716610870338412269e+02,9.966242289302207347e-01,-8.751700496270416352e+02,-8.752903212336569823e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.981091482491140709e+01,-3.611302994454446136e-01,-3.735082374137776995e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.849866653860103725e+02,-8.851081477149499506e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.233339833000002272e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
