,m,st,mt,lt
0,itm,0.018816419648978237,0.018427272069265876,0.01503237932200599
1,atm,0.011769032104009187,0.011025146112524397,0.008972368963531829
2,otm,0.009394154834868754,0.007800157038520546,0.008180238109370507
