# lasso,enet,plsridge,plslasso,plsenet,pmlasso,pmenet,pmplsridge,pmplslasso,pmplsenet,msklasso,mskenet,mskplsridge,mskplslasso,mskplsenet,msknsridge,msknslasso,msknsenet,tsklasso,tskenet,tskplsridge,tskplslasso,tskplsenet,tsknsridge,tsknslasso,tsknsenet,ridge,mskridge,pmridge,tskridge
0.000000000000000000e+00,0.000000000000000000e+00,8.975343808395534495e+01,8.974664280153550067e+01,8.975459485054322784e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.740697965617168563e+01,8.740697965617168563e+01,8.740697965617168563e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.590093965969720102e+01,8.558876779537027346e+01,8.612934692505976386e+01,9.204433565932377803e+01,-5.654075144254648677e+01,-5.697619794836339224e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.704199323519171116e+01,8.641815050281593358e+01,8.678724610529535255e+01,9.131969550940230818e+01,3.747584303696038788e-02,3.747584303696038788e-02,8.827441009238248171e+01,9.339150215374777986e+01,9.309590546695164903e+01,9.311598473309506119e+01
0.000000000000000000e+00,0.000000000000000000e+00,8.975343808395534495e+01,8.974664280153550067e+01,8.975459485054322784e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.740697965617168563e+01,8.740697965617168563e+01,8.740697965617168563e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.590093965969720102e+01,8.558876779537027346e+01,8.612934692505976386e+01,9.204433565932377803e+01,-5.654075144254648677e+01,-5.697619794836339224e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.704199323519171116e+01,8.641815050281593358e+01,8.678724610529535255e+01,9.131969550940230818e+01,3.747584303696038788e-02,3.747584303696038788e-02,8.827441009238248171e+01,9.339150215374777986e+01,9.309590546695164903e+01,9.311598473309506119e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.631768270692894873e-02,1.128931438031388623e-02,-8.759371076791555879e+02,-8.759371076791555879e+02,-2.289995851300565732e+01,-2.289995851300565732e+01,-2.289995851300565732e+01,-8.759371076791555879e+02,-8.759371076791555879e+02,-3.759796169509013453e+01,-4.064456275879031466e+01,-3.536885043578165977e+01,2.235771953694258940e+01,-1.427739281967604256e+03,-1.431988966001963490e+03,-8.759371076791555879e+02,-8.759371076791555879e+02,-2.646199643333946483e+01,-3.255030915215400000e+01,-2.894816820474541785e+01,1.528568741671708686e+01,-8.755713670205423114e+02,-8.755713670205423114e+02,-1.443438300272135066e+01,3.550521725824671648e+01,3.262037950273316511e+01,3.281634051197640645e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.755556403434837875e-02,-8.752903177407649764e+02,-8.752903177407649764e+02,-2.281850812448227117e+01,-2.281850812448227117e+01,-2.281850812448227117e+01,-8.752903177407649764e+02,-8.752903177407649764e+02,-3.750677039140142455e+01,-4.055135235889266454e+01,-3.527913644730389109e+01,2.240917597343021583e+01,-1.426726792137792700e+03,-1.430973659747965485e+03,-8.752903177407649764e+02,-8.752903177407649764e+02,-2.637818534936868886e+01,-3.246246311615885816e+01,-2.886270944197015709e+01,1.534183075278394703e+01,-8.749248194721337768e+02,-8.749248194721337768e+02,-1.435854306698192140e+01,3.554796035739503424e+01,3.266503449150989979e+01,3.286086563008002770e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.760472967269836317e+02,-8.760472967269836317e+02,-2.291383464221530275e+01,-2.291383464221530275e+01,-2.291383464221530275e+01,-8.760472967269836317e+02,-8.760472967269836317e+02,-3.761349731543180042e+01,-4.066044235833687992e+01,-3.538413437633247582e+01,2.234895326615721345e+01,-1.427911772731081555e+03,-1.432161936579799431e+03,-8.760472967269836317e+02,-8.760472967269836317e+02,-2.647627473761109229e+01,-3.256527486279239270e+01,-2.896272721245385284e+01,1.527612267185032380e+01,-8.756815147740957173e+02,-8.756815147740957173e+02,-1.444730331859276262e+01,3.549793541739418856e+01,3.261277194670605439e+01,3.280875508110147365e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.740697965617168563e+01,8.740697965617168563e+01,8.740697965617168563e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.590093965969720102e+01,8.558876779537027346e+01,8.612934692505976386e+01,9.204433565932377803e+01,-5.654075144254648677e+01,-5.697619794836339224e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.704199323519171116e+01,8.641815050281593358e+01,8.678724610529535255e+01,9.131969550940230818e+01,3.747584303696038788e-02,3.747584303696038788e-02,8.827441009238248171e+01,9.339150215374777986e+01,9.309590546695164903e+01,9.311598473309506119e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.740697965617168563e+01,8.740697965617168563e+01,8.740697965617168563e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.590093965969720102e+01,8.558876779537027346e+01,8.612934692505976386e+01,9.204433565932377803e+01,-5.654075144254648677e+01,-5.697619794836339224e+01,0.000000000000000000e+00,0.000000000000000000e+00,8.704199323519171116e+01,8.641815050281593358e+01,8.678724610529535255e+01,9.131969550940230818e+01,3.747584303696038788e-02,3.747584303696038788e-02,8.827441009238248171e+01,9.339150215374777986e+01,9.309590546695164903e+01,9.311598473309506119e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.940906730052954572e+02,-6.940906730052954572e+02,-1.195932314373326832e+01,-1.443825080210003975e+01,-1.014556235302270792e+01,3.682481149508194562e+01,-1.143075506657664164e+03,-1.146533346746283769e+03,-6.940906730052954572e+02,-6.940906730052954572e+02,-2.898323126737967215e+00,-7.852200078755222634e+00,-4.921246324993444610e+00,3.107051165170394569e+01,-6.937930808311090232e+02,-6.937930808311090232e+02,6.888184188759060689e+00,4.752253497715521746e+01,4.517522925759448782e+01,4.533467683724725816e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.940906730052954572e+02,-6.940906730052954572e+02,-1.195932314373326832e+01,-1.443825080210003975e+01,-1.014556235302270792e+01,3.682481149508194562e+01,-1.143075506657664164e+03,-1.146533346746283769e+03,-6.940906730052954572e+02,-6.940906730052954572e+02,-2.898323126737967215e+00,-7.852200078755222634e+00,-4.921246324993444610e+00,3.107051165170394569e+01,-6.937930808311090232e+02,-6.937930808311090232e+02,6.888184188759060689e+00,4.752253497715521746e+01,4.517522925759448782e+01,4.533467683724725816e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.940906730052954572e+02,-6.940906730052954572e+02,-1.195932314373326832e+01,-1.443825080210003975e+01,-1.014556235302270792e+01,3.682481149508194562e+01,-1.143075506657664164e+03,-1.146533346746283769e+03,-6.940906730052954572e+02,-6.940906730052954572e+02,-2.898323126737967215e+00,-7.852200078755222634e+00,-4.921246324993444610e+00,3.107051165170394569e+01,-6.937930808311090232e+02,-6.937930808311090232e+02,6.888184188759060689e+00,4.752253497715521746e+01,4.517522925759448782e+01,4.533467683724725816e+01
