,m,st,mt,lt
0,itm,1.365817647886846,1.8824322657605645,-1.5614166339951465
1,atm,1.3714592400399683,1.4120631272199922,1.4694133636504103
2,otm,1.8079028915291269,2.3722223379326284,0.24072841711287707
