,m,st,mt,lt
0,itm,0.015786857826739515,0.011318088226486415,0.014040304953070135
1,atm,0.010197721522390063,0.007443277965500842,0.009505855651386072
2,otm,0.008744809518951076,0.006558552576160022,0.009849505299577092
