# pmridge,pmpca,pmplsridge,pmhar,pmvae
0.000000000000000000e+00,-9.789383955872405352e+01,-1.240502360387998060e+01,0.000000000000000000e+00,-5.056597005606425910e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.393578259306363520e+01,0.000000000000000000e+00,-2.921139620165434891e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.064879989697172391e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
