,m,st,mt,lt
0,itm,0.017250855243437262,0.012090982834663573,0.008456933191568927
1,atm,0.011184812521239202,0.007647728593688647,0.006923638655983839
2,otm,0.01690636138101318,0.012406869564087406,0.012252478550232936
