# mskridge,mskplslasso,mskplsenet
0.000000000000000000e+00,-1.498456066572062184e+02,-1.457432167415985873e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.641970003193293781e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
