# lasso,plslasso,ctlasso,ssvilasso
0.000000000000000000e+00,6.379528359486944566e+01,4.603995750251190344e+01,6.207441911516931299e+01
0.000000000000000000e+00,0.000000000000000000e+00,-6.353052199720989535e+01,7.226387602597796889e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.182020737194175553e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
