# mskridge,mskplslasso,mskplsenet
0.000000000000000000e+00,6.228050600716033389e-38,5.957729198191540597e-32
0.000000000000000000e+00,0.000000000000000000e+00,1.831136536643839449e-284
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
