# ridge,pca,plsridge,ctridge,ssviridge,har,vae
0.000000000000000000e+00,-4.918703882029375336e+02,8.963008078261914591e+00,-1.911030027275053556e+01,4.947513367537348827e+00,0.000000000000000000e+00,-1.530749362440144978e+03
0.000000000000000000e+00,0.000000000000000000e+00,8.461876219248803466e+01,7.987561083527114647e+01,8.394032062981472109e+01,0.000000000000000000e+00,-1.755247424003584058e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.083725391008773542e+01,-4.410838523944815570e+00,0.000000000000000000e+00,-1.691304093002165246e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.019792879809548936e+01,0.000000000000000000e+00,-1.269108598253798164e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.615630406120491443e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
