# tskridge,tskplslasso,tskplsenet
0.000000000000000000e+00,4.565466590875533835e-48,2.179973689503399325e-28
0.000000000000000000e+00,0.000000000000000000e+00,1.487239743746383852e-131
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
