# lasso,plslasso,ctlasso,ssvilasso
0.000000000000000000e+00,6.848199366682160871e+01,3.287919898571951904e+01,6.348092906218259657e+01
0.000000000000000000e+00,0.000000000000000000e+00,-6.797534481145054031e+01,4.754801340396102027e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.303655774439972959e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
