,m,st,mt,lt
0,itm,0.017955325937664378,0.0125946675812762,0.008642341625139747
1,atm,0.012398867353662876,0.008979744186529567,0.007911967888987657
2,otm,0.017561152066012452,0.013188229211528795,0.012886396865030084
