,m,st,mt,lt
0,itm,0.00029266981503672513,2.842275534539313e-17,5.014595120149515e-31
1,atm,0.018680708506843557,2.9261677258498944e-06,0.0012937691862678383
2,otm,0.5823885018522205,0.0023623027427355065,0.06577641022397417
