# tskridge,tskplslasso,tskplsenet
0.000000000000000000e+00,5.033498452690600947e-28,1.010587515688972827e-30
0.000000000000000000e+00,0.000000000000000000e+00,1.890571544294517522e-08
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
