# tskridge,tskplslasso,tskplsenet
0.000000000000000000e+00,-4.745184221774402999e+01,-3.971496056311791989e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.247056624223755961e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
