# tskridge,tskplslasso,tskplsenet
0.000000000000000000e+00,-2.731696074229044058e+01,-1.826686254113105790e+01
0.000000000000000000e+00,0.000000000000000000e+00,7.108320956135772306e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
