,m,st,mt,lt
0,itm,0.3299557778374027,0.16222813016596704,0.10182771570813265
1,atm,0.42088859141586044,0.302189670187186,0.7163594718740727
2,otm,0.1396678567155729,0.04313068933652726,0.09445247988325112
