,m,st,mt,lt
0,itm,0.01610211948581561,0.011424885247912107,0.014077262548924135
1,atm,0.010544978409854957,0.007555539327286165,0.009629713767633847
2,otm,0.00905841794253044,0.0067212645186482236,0.010155888673367468
