# tskridge,tskplslasso,tskplsenet
0.000000000000000000e+00,-1.167871922839900911e+01,-1.132912793545024144e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.118860170287053535e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
