# mskenet,mskenetpca,mskplsenet,msknsenet,mskenethar,mskenetvae
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.189882281983300123e-29,2.230788905817994644e-49,1.359789599475195383e-272
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.177279844072561966e-12,0.000000000000000000e+00,1.611736779949263576e-315
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.729241124769201887e-01,8.088086838828387312e-05,1.198015314239075406e-14
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.094504042966668882e-257,5.966097408102764308e-42
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.884741781191711954e-271
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
