# tskpca,tskhar,tskvae,tskenethar,tsklassohar,tskenetpca,tsklassopca,tskenetvae,tsklassovae,mskpca,mskhar,mskvae,mskenethar,msklassohar,mskenetpca,msklassopca,mskenetvae,msklassovae,pmpca,pmhar,pmvae,pmenethar,pmlassohar,pmenetpca,pmlassopca,pmenetvae,pmlassovae,vae,pca,har,enethar,lassohar,enetpca,lassopca,enetvae,lassovae
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.832872594066959959e-03,7.832872594066959959e-03,4.166936622916515669e-03,4.166936622916515669e-03,4.166936622916515669e-03,4.166936622916515669e-03,3.546542358811786782e-57,0.000000000000000000e+00,0.000000000000000000e+00,7.832872594066959959e-03,7.832872594066959959e-03,4.166936622916515669e-03,4.166936622916515669e-03,4.166936622916515669e-03,4.166936622916515669e-03,1.040170945494218333e-82,0.000000000000000000e+00,5.076462608296096785e-06,7.832872594066959959e-03,7.832872594066959959e-03,4.166936622916515669e-03,4.166936622916515669e-03,4.166936622916515669e-03,4.166936622916515669e-03,1.270068308699692634e-155,3.975821683213559500e-40,0.000000000000000000e+00,7.832872594066959959e-03,7.832872594066959959e-03,1.476207042281110196e-05,3.748512675145389966e-03,4.166935380202106860e-03,4.166935380202106860e-03
0.000000000000000000e+00,0.000000000000000000e+00,9.999999864869895116e-01,2.941362617755610698e-01,2.941362617755610698e-01,2.996363530498641348e-01,2.996363530498641348e-01,2.996363530498641348e-01,2.996363530498641348e-01,4.243137076906439153e-01,1.731580319405818339e-37,9.995231198381248072e-01,2.941362617755610698e-01,2.941362617755610698e-01,2.996363530498641348e-01,2.996363530498641348e-01,2.996363530498641348e-01,2.996363530498641348e-01,4.230947977758184875e-01,9.064847197535321280e-05,3.123401082966318354e-01,2.941362617755610698e-01,2.941362617755610698e-01,2.996363530498641348e-01,2.996363530498641348e-01,2.996363530498641348e-01,2.996363530498641348e-01,6.372223815269284497e-01,3.325397353978075676e-01,2.867210198288506258e-20,2.941362617755610698e-01,2.941362617755610698e-01,4.546517039247799374e-01,3.018395874816002245e-01,2.996363529253764924e-01,2.996363529253764924e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.009709666274491317e-06,2.009709666274491317e-06,1.742322246105718230e-06,1.742322246105718230e-06,1.742322246105718230e-06,1.742322246105718230e-06,1.128276286249222991e-244,0.000000000000000000e+00,0.000000000000000000e+00,2.009709666274491317e-06,2.009709666274491317e-06,1.742322246105718230e-06,1.742322246105718230e-06,1.742322246105718230e-06,1.742322246105718230e-06,4.363539220109152792e-299,0.000000000000000000e+00,2.054811740962521734e-07,2.009709666274491317e-06,2.009709666274491317e-06,1.742322246105718230e-06,1.742322246105718230e-06,1.742322246105718230e-06,1.742322246105718230e-06,8.554939707465915471e-118,9.839495356190135511e-234,0.000000000000000000e+00,2.009709666274491317e-06,2.009709666274491317e-06,1.619190647957559372e-56,7.146059407502939040e-07,1.742321880839639823e-06,1.742321880839639823e-06
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,3.140733084917147535e-230,3.140733084917147535e-230,3.140733084917147535e-230,3.140733084917147535e-230,1.133805557577578488e-89,1.266517967983878101e-234,3.090509153730358413e-221,nan,nan,3.140733084917147535e-230,3.140733084917147535e-230,3.140733084917147535e-230,3.140733084917147535e-230,8.910867077436822283e-98,1.104305138030584873e-274,4.098240153498664047e-246,nan,nan,3.140733084917147535e-230,3.140733084917147535e-230,3.140733084917147535e-230,3.140733084917147535e-230,3.409096077573729921e-148,9.112762281442784383e-87,1.667787789244622877e-232,nan,nan,3.747164492850321144e-88,9.427856189440775299e-113,3.140297436144337945e-230,3.140297436144337945e-230
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.140733084917147535e-230,3.140733084917147535e-230,3.140733084917147535e-230,3.140733084917147535e-230,1.133805557577578488e-89,1.266517967983878101e-234,3.090509153730358413e-221,nan,nan,3.140733084917147535e-230,3.140733084917147535e-230,3.140733084917147535e-230,3.140733084917147535e-230,8.910867077436822283e-98,1.104305138030584873e-274,4.098240153498664047e-246,nan,nan,3.140733084917147535e-230,3.140733084917147535e-230,3.140733084917147535e-230,3.140733084917147535e-230,3.409096077573729921e-148,9.112762281442784383e-87,1.667787789244622877e-232,nan,nan,3.747164492850321144e-88,9.427856189440775299e-113,3.140297436144337945e-230,3.140297436144337945e-230
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,2.317073076097834730e-89,1.262843365036541167e-232,7.138807905246556181e-219,1.000000000000000000e+00,1.000000000000000000e+00,nan,nan,nan,nan,1.136157159037121436e-96,1.372075618633225036e-272,9.296591206997469959e-245,1.000000000000000000e+00,1.000000000000000000e+00,nan,nan,nan,nan,5.122517450451414907e-147,1.031983904065207426e-85,1.823450825499234208e-230,1.000000000000000000e+00,1.000000000000000000e+00,5.541001067291128785e-86,6.455503440714026170e-55,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,2.317073076097834730e-89,1.262843365036541167e-232,7.138807905246556181e-219,1.000000000000000000e+00,1.000000000000000000e+00,nan,nan,nan,nan,1.136157159037121436e-96,1.372075618633225036e-272,9.296591206997469959e-245,1.000000000000000000e+00,1.000000000000000000e+00,nan,nan,nan,nan,5.122517450451414907e-147,1.031983904065207426e-85,1.823450825499234208e-230,1.000000000000000000e+00,1.000000000000000000e+00,5.541001067291128785e-86,6.455503440714026170e-55,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,2.317073076097834730e-89,1.262843365036541167e-232,7.138807905246556181e-219,1.000000000000000000e+00,1.000000000000000000e+00,nan,nan,nan,nan,1.136157159037121436e-96,1.372075618633225036e-272,9.296591206997469959e-245,1.000000000000000000e+00,1.000000000000000000e+00,nan,nan,nan,nan,5.122517450451414907e-147,1.031983904065207426e-85,1.823450825499234208e-230,1.000000000000000000e+00,1.000000000000000000e+00,5.541001067291128785e-86,6.455503440714026170e-55,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.317073076097834730e-89,1.262843365036541167e-232,7.138807905246556181e-219,1.000000000000000000e+00,1.000000000000000000e+00,nan,nan,nan,nan,1.136157159037121436e-96,1.372075618633225036e-272,9.296591206997469959e-245,1.000000000000000000e+00,1.000000000000000000e+00,nan,nan,nan,nan,5.122517450451414907e-147,1.031983904065207426e-85,1.823450825499234208e-230,1.000000000000000000e+00,1.000000000000000000e+00,5.541001067291128785e-86,6.455503440714026170e-55,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.057936317714030572e-02,2.057936317714030572e-02,1.166202888511928479e-02,1.166202888511928479e-02,1.166202888511928479e-02,1.166202888511928479e-02,2.951531140791393943e-225,0.000000000000000000e+00,2.319289788347595496e-05,2.057936317714030572e-02,2.057936317714030572e-02,1.166202888511928479e-02,1.166202888511928479e-02,1.166202888511928479e-02,1.166202888511928479e-02,1.321477206723876989e-159,1.588236269496892388e-41,0.000000000000000000e+00,2.057936317714030572e-02,2.057936317714030572e-02,1.172622106192516703e-04,1.152516447345747382e-02,1.166202574808125961e-02,1.166202574808125961e-02
