# ridge,pca,plsridge,ctridge,ssviridge,har,vae
0.000000000000000000e+00,6.621354423646552689e-02,6.563848328391374020e-61,1.180386004247215788e-32,3.489995577710208520e-83,0.000000000000000000e+00,1.720998294074716287e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.239454496298805978e-192
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.178706325196499343e-37,1.612522409226933661e-09,0.000000000000000000e+00,8.843668745572130785e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.141803548033616250e-153,0.000000000000000000e+00,1.004555830986259831e-04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.560157659817442699e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
