,m,st,mt,lt
0,itm,0.019055187174474398,0.0186353704160294,0.015062105177544449
1,atm,0.012350422976373286,0.011267068346293964,0.008859237365080323
2,otm,0.009701429688313295,0.007978451069056616,0.008191319370204092
