# tskpca,tskhar,tskvae,tskenethar,tsklassohar,tskenetpca,tsklassopca,tskenetvae,tsklassovae,mskpca,mskhar,mskvae,mskenethar,msklassohar,mskenetpca,msklassopca,mskenetvae,msklassovae,pmpca,pmhar,pmvae,pmenethar,pmlassohar,pmenetpca,pmlassopca,pmenetvae,pmlassovae,vae,pca,har,enethar,lassohar,enetpca,lassopca,enetvae,lassovae
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.377637957237393018e-02,4.377637957237393018e-02,3.476839281567556394e-02,3.476839281567556394e-02,3.476839281567556394e-02,3.476839281567556394e-02,6.115395429865459060e-08,0.000000000000000000e+00,0.000000000000000000e+00,4.377637957237393018e-02,4.377637957237393018e-02,3.476839281567556394e-02,3.476839281567556394e-02,3.476839281567556394e-02,3.476839281567556394e-02,2.616335778007343275e-12,0.000000000000000000e+00,4.055045246127224158e-11,4.377637957237393018e-02,4.377637957237393018e-02,3.476839281567556394e-02,3.476839281567556394e-02,3.476839281567556394e-02,3.476839281567556394e-02,8.456928003721298593e-113,1.400795791353597717e-08,0.000000000000000000e+00,4.377637957237393018e-02,4.377637957237393018e-02,4.177645876230974727e-03,1.855544388745340723e-02,3.476840039583279501e-02,3.476840039583279501e-02
0.000000000000000000e+00,0.000000000000000000e+00,9.869933082392834400e-01,1.658717352965147218e-01,1.658717352965147218e-01,1.675879889701634151e-01,1.675879889701634151e-01,1.675879889701634151e-01,1.675879889701634151e-01,3.851620213527208736e-01,4.389069961342060784e-41,9.978465513465439862e-01,1.658717352965147218e-01,1.658717352965147218e-01,1.675879889701634151e-01,1.675879889701634151e-01,1.675879889701634151e-01,1.675879889701634151e-01,7.060771113221999684e-01,1.681042487365720303e-02,2.210766265868714386e-01,1.658717352965147218e-01,1.658717352965147218e-01,1.675879889701634151e-01,1.675879889701634151e-01,1.675879889701634151e-01,1.675879889701634151e-01,9.604577183801717988e-01,2.096223197605101007e-01,3.316086252438590682e-11,1.658717352965147218e-01,1.658717352965147218e-01,4.176489717115230982e-01,2.122086158351030316e-01,1.675879831603153125e-01,1.675879831603153125e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.171311633824885105e-131,1.171311633824885105e-131,5.273117726342975912e-132,5.273117726342975912e-132,5.273117726342975912e-132,5.273117726342975912e-132,8.143729509024331824e-285,4.854988501107659070e-301,0.000000000000000000e+00,1.171311633824885105e-131,1.171311633824885105e-131,5.273117726342975912e-132,5.273117726342975912e-132,5.273117726342975912e-132,5.273117726342975912e-132,1.296949401286132210e-269,0.000000000000000000e+00,1.252925498844143471e-153,1.171311633824885105e-131,1.171311633824885105e-131,5.273117726342975912e-132,5.273117726342975912e-132,5.273117726342975912e-132,5.273117726342975912e-132,6.161544207960386755e-254,3.016865533990700227e-194,4.020337920453699039e-309,1.171311633824885105e-131,1.171311633824885105e-131,0.000000000000000000e+00,1.252077814623101890e-255,5.273111880738835837e-132,5.273111880738835837e-132
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,5.266345987640806301e-182,5.266345987640806301e-182,5.266345987640806301e-182,5.266345987640806301e-182,1.160842862401565455e-104,1.798560424106927887e-204,4.664788997992764761e-247,nan,nan,5.266345987640806301e-182,5.266345987640806301e-182,5.266345987640806301e-182,5.266345987640806301e-182,2.654624232946472220e-103,1.097186825197727547e-238,1.225803112349897447e-211,nan,nan,5.266345987640806301e-182,5.266345987640806301e-182,5.266345987640806301e-182,5.266345987640806301e-182,3.310619408856252358e-158,5.548406780924957796e-84,1.156843153259180781e-217,nan,nan,1.448842500471199132e-102,3.755676180717191373e-97,5.265521502102583327e-182,5.265521502102583327e-182
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.266345987640806301e-182,5.266345987640806301e-182,5.266345987640806301e-182,5.266345987640806301e-182,1.160842862401565455e-104,1.798560424106927887e-204,4.664788997992764761e-247,nan,nan,5.266345987640806301e-182,5.266345987640806301e-182,5.266345987640806301e-182,5.266345987640806301e-182,2.654624232946472220e-103,1.097186825197727547e-238,1.225803112349897447e-211,nan,nan,5.266345987640806301e-182,5.266345987640806301e-182,5.266345987640806301e-182,5.266345987640806301e-182,3.310619408856252358e-158,5.548406780924957796e-84,1.156843153259180781e-217,nan,nan,1.448842500471199132e-102,3.755676180717191373e-97,5.265521502102583327e-182,5.265521502102583327e-182
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,nan,1.602617113988948054e-104,1.796382648145870098e-203,7.759724447905391396e-246,1.000000000000000000e+00,1.000000000000000000e+00,nan,nan,nan,nan,1.091692642869869202e-102,1.319480530397632847e-237,9.746937364767887711e-211,1.000000000000000000e+00,1.000000000000000000e+00,nan,nan,nan,nan,1.458858915075323364e-157,1.694036674309394209e-83,1.194957616221094619e-216,1.000000000000000000e+00,1.000000000000000000e+00,1.370371582588442622e-101,7.050515000471518636e-95,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,1.602617113988948054e-104,1.796382648145870098e-203,7.759724447905391396e-246,1.000000000000000000e+00,1.000000000000000000e+00,nan,nan,nan,nan,1.091692642869869202e-102,1.319480530397632847e-237,9.746937364767887711e-211,1.000000000000000000e+00,1.000000000000000000e+00,nan,nan,nan,nan,1.458858915075323364e-157,1.694036674309394209e-83,1.194957616221094619e-216,1.000000000000000000e+00,1.000000000000000000e+00,1.370371582588442622e-101,7.050515000471518636e-95,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,1.602617113988948054e-104,1.796382648145870098e-203,7.759724447905391396e-246,1.000000000000000000e+00,1.000000000000000000e+00,nan,nan,nan,nan,1.091692642869869202e-102,1.319480530397632847e-237,9.746937364767887711e-211,1.000000000000000000e+00,1.000000000000000000e+00,nan,nan,nan,nan,1.458858915075323364e-157,1.694036674309394209e-83,1.194957616221094619e-216,1.000000000000000000e+00,1.000000000000000000e+00,1.370371582588442622e-101,7.050515000471518636e-95,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.602617113988948054e-104,1.796382648145870098e-203,7.759724447905391396e-246,1.000000000000000000e+00,1.000000000000000000e+00,nan,nan,nan,nan,1.091692642869869202e-102,1.319480530397632847e-237,9.746937364767887711e-211,1.000000000000000000e+00,1.000000000000000000e+00,nan,nan,nan,nan,1.458858915075323364e-157,1.694036674309394209e-83,1.194957616221094619e-216,1.000000000000000000e+00,1.000000000000000000e+00,1.370371582588442622e-101,7.050515000471518636e-95,1.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.813768396677150010e-05,2.813768396677150010e-05,1.873294747171297704e-05,1.873294747171297704e-05,1.873294747171297704e-05,1.873294747171297704e-05,4.758458852073323157e-85,0.000000000000000000e+00,7.325303240244913100e-17,2.813768396677150010e-05,2.813768396677150010e-05,1.873294747171297704e-05,1.873294747171297704e-05,1.873294747171297704e-05,1.873294747171297704e-05,1.526332335318981880e-125,1.592201138692538109e-28,0.000000000000000000e+00,2.813768396677150010e-05,2.813768396677150010e-05,1.989466920110166668e-16,4.270020858456183939e-07,1.873295470436583867e-05,1.873295470436583867e-05
