,m,st,mt,lt
0,itm,0.09404146780948519,0.2232766312992639,7.5520297135902096e-06
1,atm,0.3097198402477672,0.3042447826497796,0.8391196109417389
2,otm,0.12113804650587656,0.03935760106576586,0.0651657838440089
