,m,st,mt,lt
0,itm,4.511435094505646e-05,0.0002510481439637858,1.0315042570474618e-05
1,atm,0.06357459453557202,0.09294496500883165,0.020238261567790534
2,otm,0.00036406600813890667,0.0008699798731830801,6.294881403571892e-07
