,m,st,mt,lt
0,itm,-2.3794583137030534,0.01580804362189544,1.025201031105207
1,atm,-0.8357754152980187,-0.40907529619608984,0.507918366794108
2,otm,-0.540250984526083,0.037279433862975934,2.129014616650358
