# tskridge,tskplslasso,tskplsenet
0.000000000000000000e+00,-1.232066400008381457e+01,-1.258288573058420390e+01
0.000000000000000000e+00,0.000000000000000000e+00,8.008154922661811170e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
