# tskridge,tskplslasso,tskplsenet
0.000000000000000000e+00,-3.293114631414100302e+01,-2.344336896043419571e+01
0.000000000000000000e+00,0.000000000000000000e+00,7.137362173410743971e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
