# enet,enetpca,plsenet,ctenet,ssvienet,enethar,enetvae
0.000000000000000000e+00,4.024882424470747111e+01,9.025552434345249253e+01,3.519593005635313077e-02,8.979661188306049269e+01,0.000000000000000000e+00,3.294278960730423478e-07
0.000000000000000000e+00,0.000000000000000000e+00,8.369157504706612372e+01,-6.730181926351322375e+01,8.292353583345892787e+01,0.000000000000000000e+00,-6.736072287533936276e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.258612940633223616e+02,-4.709462844043854624e+00,0.000000000000000000e+00,-9.262224792298613920e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.979301944132220115e+01,0.000000000000000000e+00,-3.520799240883665249e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.800666065476198128e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
