# tskridge,tskpca,tskplsridge,tsknsridge,tskhar,tskvae
0.000000000000000000e+00,-5.481785989321775787e+02,-1.594625372327835855e+01,-1.173339055214299620e+01,0.000000000000000000e+00,-2.893674702527334262e+02
0.000000000000000000e+00,0.000000000000000000e+00,8.211198982590745743e+01,8.276194389382574457e+01,0.000000000000000000e+00,3.992898394143446694e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.633462087692751474e+00,0.000000000000000000e+00,-2.358172064636191578e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.484790610296803095e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
