# mskridge,mskpca,mskplsridge,msknsridge,mskhar,mskvae
0.000000000000000000e+00,-4.009371359005503166e+01,-1.185882636010652824e+01,-1.321369100830824728e+01,1.208215250590214040e+01,-3.308338237261172310e+01
0.000000000000000000e+00,0.000000000000000000e+00,5.601701802107633910e+01,4.193842859415680380e+01,4.088882060299299326e+01,3.733120896808500078e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.110397442105859867e+01,1.288537936939853168e+01,-1.341319218349876792e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.771228858971624476e+01,-3.635456854715916108e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.450609389300216634e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
