,m,st,mt,lt
0,itm,0.8397661681092383,0.89101381097948,0.871744219884221
1,atm,0.9034581986904752,0.9297149327132144,0.9171667836917607
2,otm,0.9169565913294903,0.9347962562742188,0.8913358369880001
