# pmlasso,pmlassopca,pmplslasso,pmlassohar,pmlassovae
0.000000000000000000e+00,nan,6.035968436664797565e+01,-4.348495415242145157e+01,nan
0.000000000000000000e+00,0.000000000000000000e+00,6.035968436664797565e+01,-4.348495415242145157e+01,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.036497443776610794e+01,-6.035968436664797565e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.348495415242145157e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
