# enet,plsenet,ctenet,ssvienet
0.000000000000000000e+00,6.847525888463323440e+01,3.287919898571951904e+01,6.348092906218259657e+01
0.000000000000000000e+00,0.000000000000000000e+00,-6.796874586784953465e+01,4.744195636243228265e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.303655774439972959e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
