# mskridge,mskplslasso,mskplsenet
0.000000000000000000e+00,-6.936772489819371401e+01,-5.448031324656514585e+01
0.000000000000000000e+00,0.000000000000000000e+00,8.789993288613473510e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
