,m,st,mt,lt
0,itm,0.14767532675255068,0.052830063668922594,0.26902708570986944
1,atm,0.2318243309387038,0.21632075965135256,0.42517352258996943
2,otm,0.0911000336844553,0.045610821733594355,0.5614185520297108
