# mskridge,mskplslasso,mskplsenet
0.000000000000000000e+00,-2.616311393670945762e+01,-1.811112070843141808e+01
0.000000000000000000e+00,0.000000000000000000e+00,9.194774968388533409e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
