# tskridge,tskplslasso,tskplsenet
0.000000000000000000e+00,-4.380389066734385040e+01,-3.249848868050935380e+01
0.000000000000000000e+00,0.000000000000000000e+00,7.861680191245213223e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
