# mskridge,mskplslasso,mskplsenet
0.000000000000000000e+00,-1.979334575066503277e+01,-1.600764052372884194e+01
0.000000000000000000e+00,0.000000000000000000e+00,7.802896000625401030e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
