# enet,enetpca,plsenet,ctenet,ssvienet,enethar,enetvae
0.000000000000000000e+00,2.904533581873726789e+01,4.511477492848462134e+01,2.188936976588101491e+00,4.359619373685390542e+01,0.000000000000000000e+00,6.391176558752834325e+01
0.000000000000000000e+00,0.000000000000000000e+00,6.221655517727153040e+01,-2.905789721382721780e+01,5.915218430831318130e+01,0.000000000000000000e+00,-2.904533553229670062e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.511455402752770283e+01,-2.675029459761742778e+00,0.000000000000000000e+00,-4.511477473371378721e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.359577054542427987e+01,0.000000000000000000e+00,-2.188916579741441826e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.359619354548966186e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
