,m,st,mt,lt
0,itm,0.8753657527486457,0.9270557139544713,0.8862392586585628
1,atm,0.931402900035709,0.9553565269090305,0.8948433265858369
2,otm,0.8832712659185171,0.9052191313239409,0.7793422273211758
