,m,st,mt,lt
0,itm,5.341777903750681e-09,4.118785215769834e-10,0.2743544091613809
1,atm,0.44429663992199564,0.6996334921470464,0.1684893334954919
2,otm,0.35303434325646854,0.4137808895734497,3.2736093046900466e-07
