,m,st,mt,lt
0,itm,1.3199153073524212,1.1445871870867312,-1.7675193159593927
1,atm,0.6643919821757569,0.6388400917243997,0.13917600115145629
2,otm,1.304490979112359,1.3240623664819666,1.1500760785900281
