# pmlasso,pmlassopca,pmplslasso,pmlassohar,pmlassovae
0.000000000000000000e+00,0.000000000000000000e+00,8.740697965617168563e+01,1.233151929607156916e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.740697965617168563e+01,1.233151929607156916e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.939927495607256560e+02,-6.940906730052956846e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.233304014729430520e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
