# enet,enetpca,plsenet,ctenet,ssvienet,enethar,enetvae
0.000000000000000000e+00,3.437397639694196272e+01,8.940778708484121751e+01,6.450194607496961829e-01,8.963665885929015076e+01,0.000000000000000000e+00,-1.641447200384504868e-07
0.000000000000000000e+00,0.000000000000000000e+00,8.385973683362828979e+01,-5.139570414962726375e+01,8.420848838352145549e+01,0.000000000000000000e+00,-5.237857586648739527e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.380002208703796214e+02,2.160755040350337275e+00,0.000000000000000000e+00,-8.440897852518822901e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.956937932606628294e+01,0.000000000000000000e+00,-6.492071372703911436e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-8.649397699678065692e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
