,m,st,mt,lt
0,itm,9.388792103708422,22.17544000782967,-9.898997902565231
1,atm,22.290293894885306,34.796251961085765,12.222249670559837
2,otm,8.582530124502885,13.753431619028532,-2.0887936959594455
