,m,st,mt,lt
0,itm,0.8198513221950448,0.819164862043451,0.8835647326560766
1,atm,0.9032153515307882,0.906410568666074,0.9310979698149141
2,otm,0.9247233237578197,0.9452922729439888,0.9386170504630669
