# pmridge,pmpca,pmplsridge,pmhar,pmvae
0.000000000000000000e+00,-1.294554884996083217e+02,-1.066043266820393143e+01,-1.837351804033861447e+00,-6.389151200876293046e+01
0.000000000000000000e+00,0.000000000000000000e+00,1.254316575036884842e+02,9.936403858080589657e+01,-3.373349395338875922e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.491478725703128339e+00,-6.409910440250705221e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-6.629325418439205464e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
