# pmlasso,pmlassopca,pmplslasso,pmlassohar,pmlassovae
0.000000000000000000e+00,nan,7.422548956828769917e+01,3.354471281941979299e+01,nan
0.000000000000000000e+00,0.000000000000000000e+00,7.422548956828769917e+01,3.354471281941979299e+01,nan
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.422362044751133681e+01,-7.422548956828769917e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.354471281941979299e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
