# mskridge,mskplslasso,mskplsenet
0.000000000000000000e+00,-1.639476403335890353e+01,-1.361182607068572636e+01
0.000000000000000000e+00,0.000000000000000000e+00,4.979234019338755957e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
