,m,st,mt,lt
0,itm,-35.68241706192901,-30.327325969526363,-7.027669841866602
1,atm,2.8151130920645584,14.204916327819317,2.651413618810494
2,otm,8.207147202804443,16.08565715061595,-16.708192588091396
