# mskridge,mskplslasso,mskplsenet
0.000000000000000000e+00,-1.670424808804116168e+01,-1.591781737464639335e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.856749619687239772e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
