# lasso,enet,plsridge,plslasso,plsenet,pmlasso,pmenet,pmplsridge,pmplslasso,pmplsenet,msklasso,mskenet,mskplsridge,mskplslasso,mskplsenet,msknsridge,msknslasso,msknsenet,tsklasso,tskenet,tskplsridge,tskplslasso,tskplsenet,tsknsridge,tsknslasso,tsknsenet,ridge,mskridge,pmridge,tskridge
0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.349983236489489036e-02,2.349983236489489036e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.349983236489489036e-02,2.349983236489489036e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.002300428174655675e-15,2.282069010216107400e-13,0.000000000000000000e+00,0.000000000000000000e+00,8.239178983834356540e-01,8.239178983834356540e-01,8.239178983834356540e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.198607792850403507e-07,1.771439917817708404e-07,3.520852095284069871e-06,5.309345429513204174e-104,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.511948195268322161e-73,8.973473610543918301e-167,1.754772407400333960e-169,0.000000000000000000e+00,0.000000000000000000e+00,9.297259907640367554e-57,2.596010109838591647e-74,1.251448772095796720e-188,2.851488432497682371e-97
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.046950046756631570e-18,0.000000000000000000e+00,0.000000000000000000e+00,8.028752196780717387e-01,8.028752196780717387e-01,8.028752196780717387e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.897078113357641646e-07,1.892467761811194225e-07,3.779429862052701845e-06,1.580914787935308546e-103,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.237107313274988677e-75,7.615068688300743545e-173,1.501954525794745746e-168,0.000000000000000000e+00,0.000000000000000000e+00,1.247334492999492104e-56,4.336872497707264691e-74,1.302403088572017126e-187,6.457642677070970027e-97
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.122285575423958681e-01,8.122285575423958681e-01,8.122285575423958681e-01,0.000000000000000000e+00,0.000000000000000000e+00,9.533735057963782350e-07,1.828069341755082467e-07,3.646597857896963963e-06,1.096186408036954007e-103,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.671924952195502887e-74,2.367492635930361399e-170,6.924569259897314794e-169,0.000000000000000000e+00,0.000000000000000000e+00,1.141453508387408949e-56,3.669542140802733673e-74,5.548738548724980485e-188,4.872397907890671783e-97
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.349983236489489036e-02,2.349983236489489036e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.349983236489489036e-02,2.349983236489489036e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,nan,0.000000000000000000e+00,0.000000000000000000e+00,5.470203400816194253e-64,2.761209297398809627e-157,5.826000084473636052e-90,4.606385046156063112e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.254769475569569971e-07,4.900961168966886331e-06,1.040662496526279521e-06,5.209002741728551264e-17,0.000000000000000000e+00,0.000000000000000000e+00,5.091168755810848574e-13,6.523805563311421744e-15,3.553586893924798237e-21,9.788751181509208197e-18
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,nan,0.000000000000000000e+00,0.000000000000000000e+00,5.470203400816194253e-64,2.761209297398809627e-157,5.826000084473636052e-90,4.606385046156063112e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.254769475569569971e-07,4.900961168966886331e-06,1.040662496526279521e-06,5.209002741728551264e-17,0.000000000000000000e+00,0.000000000000000000e+00,5.091168755810848574e-13,6.523805563311421744e-15,3.553586893924798237e-21,9.788751181509208197e-18
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.470203400816194253e-64,2.761209297398809627e-157,5.826000084473636052e-90,4.606385046156063112e-12,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.254769475569569971e-07,4.900961168966886331e-06,1.040662496526279521e-06,5.209002741728551264e-17,0.000000000000000000e+00,0.000000000000000000e+00,5.091168755810848574e-13,6.523805563311421744e-15,3.553586893924798237e-21,9.788751181509208197e-18
